oid_,addnum_pre,add_number,addnum_suf,addno_full,st_premod,st_predir,st_pretyp,st_presep,st_name,st_postyp,st_posdir,st_posmod,stnam_full,building,floor,unit,room,seat,addtl_loc,subaddress,landmkname,county,inc_muni,post_city,census_plc,uninc_comm,nbrhd_comm,natamarea,natamsub,urbnztn_pr,placeother,placenmtyp,state,zip_code,plus_4,uuid,addauth,addrrefsys,longitude,latitude,natgrid,elevation,placement,addrpoint,related_id,relatetype,parcelsrc,parcel_id,addrclass,lifecycle,effective,expire,dateupdate,anomstatus,locatndesc,addr_type,delivertyp,nad_source,dataset_id
20374521,,525,,525,,,,,RIDGEMOOR,Drive,,,RIDGEMOOR Drive,,,,,,,,,DuPage,WILLOWBROOK,Willowbrook,,,,,,,,,IL,60527,,{D162A69C-329B-499B-99FD-F5B67C413E78},Reserved for future use,,-87.93888023059044,41.76971737170262,16TDM2196424634,,Unknown,-87.93888023059044 41.76971737170262,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE284767@dupagecounty.gov
20088516,,504,,504,,,Township Road,,175N,,,,Township Road 175N,,,,,,,,,Henderson,UNINCORPORATED,LOMAX,,,,,,,,,IL,61454,,{B0BA837C-DF23-45F9-BF58-E730E1727889},Reserved for future use,,-91.09862825309267,40.659137788899095,15TXF6073302657,,Unknown,-91.09862825309267 40.659137788899095,,,,,Numbered Thoroughfare Address,,,,2016-06-16 00:00:00,,,Unknown,,State of Illinois,SITEHE2306@hancockcounty-il.gov
17770916,,1105,,1105,,West,,,MINER,Street,,,West MINER Street,,,,,,,,,Cook,ARLINGTON HEIGHTS,Arlington Heights,,,,,,,,,IL,60005,,{CC4E843F-043F-48C4-9DC7-25C3E555ACC3},RESERVED FOR FUTURE USE,,-87.99652986817205,42.08448408619936,16TDM1757859636,,Unknown,-87.99652986817205 42.08448408619936,,,,,Numbered Thoroughfare Address,,2025-03-18 00:00:00,,2025-03-18 00:00:00,,,Unknown,,State of Illinois,SITE90286@nwcds.org
19663747,,2600,,2600,,North,,,15TH,Street,,,North 15TH Street,,,,,,,,,Sangamon,SPRINGFIELD,SPRINGFIELD,,,,,,,,,IL,62702,,{337CB001-4052-4CD6-9542-2505E5829876},Reserved for future use,,-89.63297658834522,39.836685232889586,16SBK7470112948,,Unknown,-89.63297658834522 39.836685232889586,,,,,Numbered Thoroughfare Address,,,,2025-08-26 17:11:08,,,Unknown,,State of Illinois,SITE109113@sangamonil.gov
18820779,,1405,,1405,,,,,LAKEVIEW,Heights,,,LAKEVIEW Heights,,,113,,,,113,,Pike,PITTSFIELD,PITTSFIELD,,,,,,,,,IL,62363,2245,{31844FB0-A8A2-424F-A049-3144CD8AF6A7},RESERVED FOR FUTURE USE,,-90.81124214332856,39.62511361604982,15SXD8785888438,,Unknown,-90.81124214332856 39.62511361604982,,,,,Numbered Thoroughfare Address,,,,2021-11-15 00:00:00,,,Unknown,,State of Illinois,SITE9599@pikecountyil.org
17676311,,1710,,1710,,East,,,MAIN,Street,,,East MAIN Street,,,,,,,,,Richland,OLNEY,Olney,,,,,,,,,IL,62450,,{AF9938E6-F9F3-4EA2-A0F8-70FAD61D559D},Reserved for Future Use,,-88.06719839839923,38.73183033886607,16SDH0724087558,0,Unknown,-88.06719839839923 38.73183033886607 0,,,,,Numbered Thoroughfare Address,,,,2021-07-30 00:00:00,,,Unknown,,State of Illinois,SITE5056@richlandcounty.illinois.gov
19479633,,603,,603,,West,,,CHESTNUT,Street,,,West CHESTNUT Street,,,,,,,,,Fulton,CANTON,CANTON,,,,,,,,,IL,61520,,{004DEEA7-2F0A-4E9C-95D1-AFBC79389442},Reserved for future use,,-90.04807401172285,40.5572758429187,15TYE4993293800,,Unknown,-90.04807401172285 40.5572758429187,,,,,Numbered Thoroughfare Address,,,,2025-08-18 16:12:23,,,Unknown,,State of Illinois,SITE4714@fultoncountyil.gov
17918524,,14770,,14770,,,,,COCKRUM,Lane,,,COCKRUM Lane,,1,,,,BOX 511,1 BOX 511,,Franklin,UNINCORPORATED,SESSER,,,,,,,,,IL,62884,,{EA674688-E914-4536-8B58-7EE31C60C1B7},Reserved for Future Use,,-88.99786636644082,38.076375997846114,16SCH2476616173,0,Unknown,-88.99786636644082 38.076375997846114 0,,,,,Numbered Thoroughfare Address,,2020-03-12 00:00:00,2999-12-31 00:00:00,2020-03-12 00:00:00,,,Unknown,,State of Illinois,SITE8121@franklincountye911.com
20230761,,2201,,2201,,South,,,GRACE,Street,,,South GRACE Street,,,201,,,,201,,DuPage,LOMBARD,Lombard,,,,,,,,,IL,60148,,{AE6D044B-439C-4B20-89C1-9EFF20A3A915},Reserved for future use,,-88.00567950578484,41.8446858991446,16TDM1650933020,,Unknown,-88.00567950578484 41.8446858991446,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE140162@dupagecounty.gov
19426117,,550,,550,,East,,,MEUSER,Drive,,,East MEUSER Drive,,,,,,,,,Ford,UNINCORPORATED,PAXTON,,PATTON,,,,,,,IL,60957,1894,{FA337A2C-0984-4C0E-B4EF-A3A8BC47EDB3},ford.state.il.us,,-88.08996053719402,40.44681577126508,16TDK0756977921,0,Structure - Rooftop,-88.08996053719402 40.44681577126508 0,,,,,Numbered Thoroughfare Address,,,,2024-03-05 08:47:13,,,Unknown,,State of Illinois,SITE6833@fordcounty.illinois.gov
21333353,,1306,,1306,,,,,MC KINLEY,Avenue,,,MC KINLEY Avenue,,,,,,,,,St. Clair,EAST SAINT LOUIS,EAST ST LOUIS,,,,,,,,,IL,62203,,{5FD1F9B6-0016-4584-8899-707A23DDB622},Reserved For Future Use,,-90.08027917969886,38.616187963008564,15SYC5420878230,,Unknown,-90.08027917969886 38.616187963008564,,,,,Numbered Thoroughfare Address,,,,2013-09-10 00:00:00,,,Unknown,,State of Illinois,SITE187011@co.st-clair.il.us
19899642,,400,,400,,North,,,RANDALL,Road,,,North RANDALL Road,,,,,,,,,Kane,WEST DUNDEE,Dundee,,,,,,,,,IL,60118,,{AD41B23A-5920-4D3C-BE6A-9BC226B56D45},Reserved for Future Use,,-88.33597623403956,42.107410047224334,16TCM8954262565,,Unknown,-88.33597623403956 42.107410047224334,,,,,Numbered Thoroughfare Address,,2020-04-07 15:00:00,,2022-01-27 12:00:00,,,Unknown,,State of Illinois,SITE19790@quadcom911.org
22197749,,1293,,1293,,,,,RIDGEWOOD,Court,,,RIDGEWOOD Court,,,,,,,,,Madison,COLLINSVILLE,COLLINSVILLE,,,,,,,,,IL,62234,,{E4E83BD3-8084-41AD-8824-67D5EF4301C5},Reserved for future use,,-89.96673705594381,38.682349503306156,16SBH4193485705,,Unknown,-89.96673705594381 38.682349503306156,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE130004436@madisoncountyil.gov
18336899,,7436,,7436,,South,,,EXCHANGE,Avenue,,,South EXCHANGE Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60649,,{8ED373F9-C98B-4AE6-9BE8-B41878E0C441},chicago911.il.us.gov,,-87.56111697996532,41.75952183304316,16TDM5335423228,,Unknown,-87.56111697996532 41.75952183304316,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE141624@cityofchicago.org
19580327,,2431,,2431,,,,,WABASH,Avenue,,,WABASH Avenue,,,,,,,,,Sangamon,SPRINGFIELD,SPRINGFIELD,,,,,,,,,IL,62704,,{323BFC2A-2E78-4ECE-80E1-D359F3E5E408},Reserved for future use,,-89.70213693434694,39.7645953921844,16SBK6854005122,,Unknown,-89.70213693434694 39.7645953921844,,,,,Numbered Thoroughfare Address,,,,2025-08-26 17:10:22,,,Unknown,,State of Illinois,SITE25661@sangamonil.gov
22345857,5N,240,,5N 240,,,,,LILAC,Avenue,,,LILAC Avenue,,,,,,,,,Kane,UNINCORPORATED,SAINT CHARLES,,,,,,,,,IL,60174,,{D4FCAADF-93C3-490D-A79C-50D0F0CA7BD1},Reserved for future use,,-88.30791564215451,41.94546740717877,16TCM9158844548,,Parcel - Other,-88.30791564215451 41.94546740717877,,,,,Numbered Thoroughfare Address,,,,2020-04-09 16:32:26,,,Unknown,,State of Illinois,SITE76091@tri-com911.org
21258660,,1150,,1150,,,,,HALLORAN,Street,,,HALLORAN Street,,,,,,,,,St. Clair,CAHOKIA,CAHOKIA,,,,,,,,,IL,62206,,{56E13EEF-9A85-485C-A51B-44102B875167},Reserved For Future Use,,-90.17863516679489,38.56057261318317,15SYC4583371789,,Unknown,-90.17863516679489 38.56057261318317,,,,,Numbered Thoroughfare Address,,,,2013-10-29 00:00:00,,,Unknown,,State of Illinois,SITE57489@co.st-clair.il.us
18692044,,4205,,4205,,North,,,OAKLEY,Avenue,,,North OAKLEY Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60618,,{1A810EBF-1BE1-45BB-83EE-8A5D4665DD4A},chicago911.il.us.gov,,-87.68596385090375,41.957912518067786,16TDM4315245330,,Unknown,-87.68596385090375 41.957912518067786,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE485143@cityofchicago.org
19706978,,613,,613,,,,,A,Street,,,A Street,,,,,,,,,Coles,CHARLESTON,CHARLESTON,,,,,,,,,IL,61920,,{B1291E5D-BB86-4EB1-9FED-979D5511F486},Reserved for Future Use,,-88.18243195461287,39.492876175197324,16SCJ9832372141,0,Unknown,-88.18243195461287 39.492876175197324 0,,,,,Numbered Thoroughfare Address,,,,2020-09-29 00:00:00,,,Unknown,,State of Illinois,SITE10448@colesco.illinois.gov
22255890,,366,,366,,,,,WOODLAND,Avenue,,,WOODLAND Avenue,,,,,,,,,Madison,WOOD RIVER,WOOD RIVER,,,,,,,,,IL,62095,,{63E93858-2E6A-481C-B413-14FD2DC4C856},Reserved for future use,,-90.0903394763461,38.87728069905238,15SYD5241007183,,Unknown,-90.0903394763461 38.87728069905238,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE190022250@madisoncountyil.gov
19721774,,1429,,1429,,,,,7TH,Street,,,7TH Street,,,15,,,,15,,Coles,CHARLESTON,CHARLESTON,,,,,,,,,IL,61920,,{436B7E83-8D1A-40A1-B353-039E3D9D94E1},Reserved for Future Use,,-88.17361134832908,39.48497153505685,16SCJ9907071253,0,Unknown,-88.17361134832908 39.48497153505685 0,,,,,Numbered Thoroughfare Address,,,,2020-09-29 00:00:00,,,Unknown,,State of Illinois,SITE23793@colesco.illinois.gov
17754295,,2029,,2029,,,,,PARKVIEW,Circle,East,,PARKVIEW Circle East,,,,,,,,,Cook,HOFFMAN ESTATES,Hoffman Estates,,,,,,,,,IL,60169,,{3C6ABF20-4935-48A8-B137-4DA772E5F32E},RESERVED FOR FUTURE USE,,-88.11905341012148,42.06534399809219,16TDM0741657637,,Unknown,-88.11905341012148 42.06534399809219,,,,,Numbered Thoroughfare Address,,2025-03-18 00:00:00,,2025-03-18 00:00:00,,,Unknown,,State of Illinois,SITE73665@nwcds.org
19519354,,582,,582,,East,,,BEAUDOIN,Avenue,,,East BEAUDOIN Avenue,,,,,,,,,Kankakee,BOURBONNAIS,BOURBONNAIS,,,,,,,,,IL,60914,,{FC564D24-D29E-4C52-99D1-9B9BE2524E77},Reserved for future use,,-87.87247993314634,41.15922181382867,16TDL2679956799,,Unknown,-87.87247993314634 41.15922181382867,,,,,Numbered Thoroughfare Address,,,,2020-11-11 13:40:21,,,Unknown,,State of Illinois,SITE11534@k3county.net
18538689,,454,,454,,North,,,RACINE,Avenue,,,North RACINE Avenue,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60642,,{B45D6E92-05A3-4987-A32B-4520B7C78660},chicago911.il.us.gov,,-87.65760756866149,41.89053592604045,16TDM4544537831,,Unknown,-87.65760756866149 41.89053592604045,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE329719@cityofchicago.org
21611100,,34731,,34731,,North,,,HIAWATHA,Trail,,,North HIAWATHA Trail,,,,,,,,,Lake,UNINCORPORATED,MCHENRY,,,,,,,,,IL,60051,7315,{E07C7EA4-854E-4334-918B-130FFEE5AC93},lakecountyil.gov,,-88.19574593394782,42.36832591087717,16TDM0154391364,,Structure - Rooftop,-88.19574593394782 42.36832591087717,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:08:09,,,Unknown,,State of Illinois,SITE158209@lakecounty911.org
19686216,,103,,103,,,,,SAWYER,Avenue,,,SAWYER Avenue,,,,,,,,,Cook,LA GRANGE,LA GRANGE,,,,,,,,,IL,60525,,{5264296A-8F9A-4980-BF10-155BC27164E3},Reserved for future use,,-87.86211303520442,41.81608523587338,16TDM2839629715,,Unknown,-87.86211303520442 41.81608523587338,,,,,Numbered Thoroughfare Address,,,,2017-06-15 11:12:20,,,Unknown,,State of Illinois,SITE0244124@ltacc.org
20269675,,1629,,1629,,South,,,MICHIGAN,Avenue,,,South MICHIGAN Avenue,,,301,,,,301,,DuPage,VILLA PARK,Villa Park,,,,,,,,,IL,60181,,{7F9AEDDB-D124-48F8-A9D0-6089BF0266E6},Reserved for future use,,-87.98369332993586,41.85912255306499,16TDM1835234602,,Unknown,-87.98369332993586 41.85912255306499,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE179253@dupagecounty.gov
21774837,,408,,408,,North,,,CLAY,Street,,,North CLAY Street,,,,,,,,,Livingston,FAIRBURY,FAIRBURY,,,,,,,,,IL,61739,,{C57BDFC1-8D68-4A5C-82A0-305BFE92A97E},Reserved for future use,,-88.52130346337725,40.750857363859886,16TCL7157312213,,Unknown,-88.52130346337725 40.750857363859886,,,,,Numbered Thoroughfare Address,,,,2023-03-05 14:18:21,,,Unknown,,State of Illinois,SITE6134@livingstoncountyil.gov
22030427,,917,,917,,West,,,HAMILTON,Street,,,West HAMILTON Street,,,,,,,,,Stephenson,FREEPORT,Freeport,,,,,,,,,IL,61032,,{F7FE2DAD-06B7-476D-B4FB-2CFA1FF317BB},AP@CO.STEPHENSON.IL.US,,-89.63479223355307,42.2848913071489,16TBM8276184770,,Unknown,-89.63479223355307 42.2848913071489,,,,,Numbered Thoroughfare Address,,,,2018-07-20 00:00:00,,,Unknown,,State of Illinois,SITE15533@stephensoncountyil.gov
18511081,,2335,,2335,,West,,,WARREN,Boulevard,,,West WARREN Boulevard,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60612,,{3F0EFC1D-2899-45A9-9530-9384093E88FF},chicago911.il.us.gov,,-87.6853979967164,41.88187436367724,16TDM4313136888,,Unknown,-87.6853979967164 41.88187436367724,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE319844@cityofchicago.org
17809293,,649,,649,,North,,,DEER RUN,Drive,,,North DEER RUN Drive,,,,,,,,,Cook,PALATINE,Palatine,,,,,,,,,IL,60067,,{C39D7026-EFBA-43CB-899A-F1C6EB5A67BE},RESERVED FOR FUTURE USE,,-88.05667584038488,42.12264287892815,16TDM1265663933,,Unknown,-88.05667584038488 42.12264287892815,,,,,Numbered Thoroughfare Address,,2025-03-18 00:00:00,,2025-03-18 00:00:00,,,Unknown,,State of Illinois,SITE128668@nwcds.org
19700139,,519,,519,,North,,,EASTERN,Avenue,,,North EASTERN Avenue,,,,,,,,,Bond,GREENVILLE,Greenville,,,,,,,,,IL,62246,,{28DC4685-0DB6-4B4E-8A33-66826BCA47FB},Reserved for Future Use,,-89.40322018074993,38.89572138524345,16SBJ9158207950,0,Unknown,-89.40322018074993 38.89572138524345 0,,,,,Numbered Thoroughfare Address,,,,2020-02-03 00:00:00,,,Unknown,,State of Illinois,SITE3163@bondcountyil.gov
22468503,,2813,,2813,,West,,,142ND,Place,,,West 142ND Place,,,,,,,,,Cook,BLUE ISLAND,BLUE ISLAND,,,,,,,,,IL,60406,,{51A29D1B-C32B-48FC-9089-C2456721276A},cookcountyil.gov,,-87.6895901062623,41.63411922113205,16TDM4256309383,,Unknown,-87.6895901062623 41.63411922113205,,,,,Numbered Thoroughfare Address,,,,2025-10-27 12:16:58,,,Unknown,,State of Illinois,SITE50068@cookcountyil.gov
21827085,,233,,233,,,,,BURR OAK,Avenue,,,BURR OAK Avenue,,,,,,,,,Lake,DEERFIELD,DEERFIELD,,,,,,,,,IL,60015,,{AAEFD2D0-CF79-4068-BDCF-017311B01FD0},Reserved for future use,,-87.85844634218336,42.15746267928091,16TDM2908067615,,Unknown,-87.85844634218336 42.15746267928091,,,,,Numbered Thoroughfare Address,,,,2023-12-22 23:39:59,,,Unknown,,State of Illinois,SITE0066262@deerfield.il.us
19223458,,1916,,1916,,,,,PARKWAY,Drive,,,PARKWAY Drive,,,,,,,,,Rock Island,PORT BYRON,PORT BYRON,,,,,,,,,IL,61275,,{631DE108-2882-4E46-A5FC-5FB9E77F73F1},rockislandcountyil.gov,,-90.31542614465049,41.62710359468582,15TYG2363311856,,Unknown,-90.31542614465049 41.62710359468582,,,,,Numbered Thoroughfare Address,,,,2020-04-29 17:04:57,,,Unknown,,State of Illinois,SITE10415@rockislandcountyil.gov
19724588,,917,,917,,North,,,10TH,Street,,,North 10TH Street,,,,,,,,,Coles,MATTOON,MATTOON,,,,,,,,,IL,61938,,{AC78E1F1-BC73-4DEF-93C7-BCCEEB6A2B0A},Reserved for Future Use,,-88.36590225756213,39.49172051881882,16SCJ8254472236,0,Unknown,-88.36590225756213 39.49172051881882 0,,,,,Numbered Thoroughfare Address,,,,2020-09-29 00:00:00,,,Unknown,,State of Illinois,SITE26325@colesco.illinois.gov
21777662,,802,,802,,West,,,WATER,Street,,,West WATER Street,,,,,,,,,Livingston,PONTIAC,PONTIAC,,,,,,,,,IL,61764,,{7B34B581-54A2-4B2B-8F6F-91A312FBBE14},Reserved for future use,,-88.6393232154115,40.87841637907001,16TCL6187426553,,Unknown,-88.6393232154115 40.87841637907001,,,,,Numbered Thoroughfare Address,,,,2023-03-05 14:18:21,,,Unknown,,State of Illinois,SITE8959@livingstoncountyil.gov
22225865,,1106,,1106,,,,,TROY,Road,,,TROY Road,,,,,,,,,Madison,EDWARDSVILLE,EDWARDSVILLE,,,,,,,,,IL,62025,,{CFB4A517-DF90-49B1-A904-DBD08FE01D47},Reserved for future use,,-89.95075691816807,38.798594877224204,16SBH4374198563,,Unknown,-89.95075691816807 38.798594877224204,,,,,Numbered Thoroughfare Address,,,,2025-08-04 18:14:53,,,Unknown,,State of Illinois,SITE140008383@madisoncountyil.gov
18066512,,414,,414,,,,,CLAIM,Street,,,CLAIM Street,,,#1,,,,#1,,Kane,AURORA,AURORA,,,,,,,,,IL,60505,,{941D6B0C-55F2-48CE-AA51-96840FF54C3D},Reserved for future use,,-88.30510968160105,41.75936852979175,16TCM9150623882,,Unknown,-88.30510968160105 41.75936852979175,,,,,Numbered Thoroughfare Address,,,,2025-05-07 10:00:23,,,Unknown,,State of Illinois,SITE54090@aurora.il.us
18854281,,4133,,4133,,,,,ADAMS,Lane,,,ADAMS Lane,,,,,,,,,Lawrence,UNINCORPORATED,SUMNER,,,,,,,,,IL,62466,,{974FF2DA-3697-4269-A2FB-3086D577726F},Reserved for Future Use,,-87.83309912778368,38.636213731789766,16SDH2749176737,0,Unknown,-87.83309912778368 38.636213731789766 0,,,,,Numbered Thoroughfare Address,,,,2020-08-27 00:00:00,,,Unknown,,State of Illinois,SITE6572@lawrencecounty.illinois.gov
18519661,,4719,,4719,,West,,,VAN BUREN,Street,,,West VAN BUREN Street,,,,,,,,,Cook,CHICAGO,Chicago,,,,,,,,,IL,60644,,{E3245BD1-A13F-47DF-BF3B-AB31F36957E1},chicago911.il.us.gov,,-87.74346823539548,41.874836345704715,16TDM3830736146,,Unknown,-87.74346823539548 41.874836345704715,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE311223@cityofchicago.org
21617379,,657,,657,,,,,TALLGRASS,Lane,,,TALLGRASS Lane,,,,,,,,,Lake,LAKE VILLA,LAKE VILLA,,,,,,,,,IL,60046,6633,{2557F6C9-D461-4215-8B8D-CC18A09DC100},lakecountyil.gov,,-88.07722104755123,42.403397413734844,16TDM1135295128,,Structure - Rooftop,-88.07722104755123 42.403397413734844,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:08:10,,,Unknown,,State of Illinois,SITE164488@lakecounty911.org
20625339,,25400,,25400,,South,,,SPRING,Street,,,South SPRING Street,,,,,,,,,Will,MANHATTAN,MANHATTAN,,INCORPORATED,,,,,,,IL,60442,1404,{CEE29871-4089-40E5-80F8-F73D91A869B7},Reserved for Future Use,,-87.98902635289319,41.42929993470414,16TDL1736286887,0,Unknown,-87.98902635289319 41.42929993470414 0,,,,,Numbered Thoroughfare Address,,2018-02-15 00:00:00,,2023-09-21 00:00:00,,,Unknown,,State of Illinois,SITE155959@willcounty911.gov
19978185,,1465,,1465,,,,,BLUE HERON,Drive,,,BLUE HERON Drive,,,,,,,,,McHenry,CRYSTAL LAKE,Crystal Lake,,,,,,,,,IL,60014,,{D743C0D6-1771-4BC5-8486-A0471FBF23E5},@mchenrycountyil.gov,,-88.35716006521949,42.20147158325144,16TCM8795773037,0,Unknown,-88.35716006521949 42.20147158325144 0,,,,,Numbered Thoroughfare Address,,,,2017-04-20 10:40:16,,,Unknown,,State of Illinois,SITE34296@mchenrycountyil.gov
19895953,,78,,78,,,,,DUNDEE,Lane,,,DUNDEE Lane,,,,,,,,,Cook,BARRINGTON HILLS,Barrington,,,,,,,,,IL,60010,,{3B3C2B03-B8D4-4DDD-BA87-2E73F5245F15},Reserved for Future Use,,-88.14338763659607,42.132090107290765,16TDM0550265074,,Unknown,-88.14338763659607 42.132090107290765,,,,,Numbered Thoroughfare Address,,2020-04-07 15:00:00,,2022-01-27 12:00:00,,,Unknown,,State of Illinois,SITE16097@quadcom911.org
20364027,,1025,,1025,,,,,GREENBRIAR,Drive,,,GREENBRIAR Drive,,,,,,,,,DuPage,GLENDALE HEIGHTS,Glendale Heights,,,,,,,,,IL,60139,,{65F39D6E-2E78-490B-BCF4-83AFED499DBD},Reserved for future use,,-88.06973638970683,41.89741669624813,16TDM1126438939,,Unknown,-88.06973638970683 41.89741669624813,,,,,Numbered Thoroughfare Address,,,,2023-07-17 13:15:36,,,Unknown,,State of Illinois,SITE274096@dupagecounty.gov
18841728,,1004,,1004,,,,,SUNSET,Drive,,,SUNSET Drive,,,,,,,,,Mercer,VIOLA,Viola,,,,,,,,,IL,61486,,{B6E599EC-AF09-4100-A8B9-6D5E7E5D334D},Reserved for Future Use,,-90.59019483863241,41.20523797624071,15TYF0204664340,0,Unknown,-90.59019483863241 41.20523797624071 0,,,,,Numbered Thoroughfare Address,,,,2020-09-17 00:00:00,,,Unknown,,State of Illinois,SITE2408@mercercountyil.org
22132572,,8254,,8254,,,,,NILES CENTER,Road,,,NILES CENTER Road,,,3F,,,,3F,,Cook,SKOKIE,SKOKIE,,,,,,,,,IL,60077,,{D729E2FA-67B0-4D76-B2CF-CE3A54360118},Reserved for future use,,-87.75305542441687,42.03135406205958,16TDM3766453531,,Unknown,-87.75305542441687 42.03135406205958,,,,,Numbered Thoroughfare Address,,,,2020-03-25 11:02:27,,,Unknown,,State of Illinois,SITE00927977@skokie.org
21592238,,24625,,24625,,West,,,HIGHWOODS,Drive,,,West HIGHWOODS Drive,,,,,,,,,Lake,UNINCORPORATED,LAKE VILLA,,,,,,,,,IL,60046,8109,{C955E262-AA6B-4400-94EF-23EC44E159D2},lakecountyil.gov,,-88.11826790706736,42.43733958677615,16TDM0802498941,,Structure - Rooftop,-88.11826790706736 42.43733958677615,,,,,Numbered Thoroughfare Address,,,,2022-12-06 21:24:23,,,Unknown,,State of Illinois,SITE139347@lakecounty911.org
18558594,,1730,,1730,,North,,,NEW ENGLAND,Avenue,,,North NEW ENGLAND Avenue,,,,,,,,,Cook,CHICAGO,Elmwood Park,,,,,,,,,IL,60707,,{86FB2CA3-2506-4C2C-A396-B44ED34615BD},chicago911.il.us.gov,,-87.79758143028234,41.91172321818515,16TDM3385440282,,Unknown,-87.79758143028234 41.91172321818515,,,,,Numbered Thoroughfare Address,,,,2023-01-09 00:00:00,,,Unknown,,State of Illinois,SITE370940@cityofchicago.org
22012918,,1405,,1405,,North,,,SHERIDAN,Road,,,North SHERIDAN Road,,,,,,,,,Peoria,PEORIA,PEORIA,,,,,,,,,IL,61606,,{CD64EC47-8CE0-485B-BC72-CB239409C40B},Reserved for future use,,-89.60390129365122,40.70479890897101,16TBL8002209248,,Structure - Rooftop,-89.60390129365122 40.70479890897101,,,,,Numbered Thoroughfare Address,,,,2021-03-06 00:00:00,,,Unknown,,State of Illinois,SITE86519@peoriagov.org
21533015,,2000,,2000,,North,,,PINE,Street,,,North PINE Street,,,APARTMENT 24,,,,APARTMENT 24,,Lake,WAUKEGAN,WAUKEGAN,,,,,,,,,IL,60087,4853,{AFF253B1-C9D1-4796-A741-915BEFEF72A5},lakecountyil.gov,,-87.84720292028949,42.38855903015988,16TDM3026493266,,Structure - Rooftop,-87.84720292028949 42.38855903015988,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:49,,,Unknown,,State of Illinois,SITE80124@lakecounty911.org
20960919,,821,,821,,,,,MONKS,Street,,,MONKS Street,,,,,,,,,LaSalle,PERU,PERU,,,,,,,,,IL,61354,,{E2E8CC86-86CA-4AA1-B270-3C639E473C25},Reserved for Future Use,,-89.11812348767451,41.32823838891401,16TCL2274377359,0,Unknown,-89.11812348767451 41.32823838891401 0,,,,,Numbered Thoroughfare Address,,,,2021-02-19 00:00:00,,,Unknown,,State of Illinois,SITE71282@lasallecountyil.gov
19702781,,611,,611,,,,,NORTH FRONTAGE,Avenue,,,NORTH FRONTAGE Avenue,,,,,,,,,Bond,UNINCORPORATED,Pocahontas,,,,,,,,,IL,62275,,{B3BF77E3-A6E1-4D5D-96C3-CE6265F516AF},Reserved for Future Use,,-89.52033148809689,38.83421677675464,16SBJ8123601397,0,Unknown,-89.52033148809689 38.83421677675464 0,,,,,Numbered Thoroughfare Address,,,,2020-02-03 00:00:00,,,Unknown,,State of Illinois,SITE5720@bondcountyil.gov
21128416,,2609,,2609,,,,,WESTBROOK,Drive,,,WESTBROOK Drive,,,,,,,,,Cook,FRANKLIN PARK,FRANKLIN PARK,,,,,,,,,IL,60131,,{41EC4BE4-4C88-4D99-89C8-2BC6BF7737FF},Reserved for future use,,-87.87139850078313,41.925945095996816,16TDM2774841921,,Structure - Rooftop,-87.87139850078313 41.925945095996816,,,,,Numbered Thoroughfare Address,,,,2023-10-10 08:35:05,,,Unknown,,State of Illinois,SITE68899@norcomm911.com
21526925,,26219,,26219,,West,,,ROLLINS,Road,,,West ROLLINS Road,,,,,,,,,Lake,UNINCORPORATED,INGLESIDE,,LONG LAKE,,,,,,,IL,60041,8509,{A133E7A5-3672-4665-901B-9BA4DF1442EB},lakecountyil.gov,,-88.14415662142873,42.38106934169894,16TDM0581092721,,Structure - Rooftop,-88.14415662142873 42.38106934169894,,,,,Numbered Thoroughfare Address,,,,2020-09-30 10:07:47,,,Unknown,,State of Illinois,SITE74033@lakecounty911.org
